# date: 25-Aug-2025 12:55:09
# dateEnd: 25-Aug-2025 13:13:25
# hostsystem: Windows
# matlabversion: 25.1.0.2973910 (R2025a) Update 1
# coraversion: CORA v2025.2.0
# testSuite: short

                          fname                          ; ok ;    seed    ;  time ; checkTime 
 test_converter_commonocean2cora_ZAM                     ;  1 ; 3574074862 ;  1.24 ;         1 
 test_nn_converter_vnnlib2cora                           ;  1 ;  814486819 ;  0.29 ;         1 
 test_spaceex2cora_hybrid_flat_01                        ;  1 ; 2480187017 ;  2.95 ;         1 
 test_spaceex2cora_hybrid_flat_02                        ;  1 ; 3296636525 ;  2.11 ;         1 
 test_spaceex2cora_hybrid_flat_03                        ;  1 ;  358683059 ;  2.07 ;         1 
 test_spaceex2cora_hybrid_flat_04                        ;  1 ; 1652985103 ;  3.22 ;         1 
 test_spaceex2cora_hybrid_flat_07                        ;  1 ;  543308105 ;  2.94 ;         1 
 test_spaceex2cora_hybrid_flat_08                        ;  1 ; 3377578439 ;  4.14 ;         1 
 test_spaceex2cora_hybrid_flat_09                        ;  1 ; 1078417994 ;  3.80 ;         1 
 test_spaceex2cora_hybrid_parallel_01_emptycomp          ;  1 ; 2030760970 ;  3.28 ;         1 
 test_spaceex2cora_linear                                ;  1 ; 3409447645 ;  2.50 ;         1 
 test_spaceex2cora_nonlinear                             ;  1 ; 1313436316 ;  4.41 ;         1 
 test_spaceex2cora_parseConfig                           ;  1 ; 2836733448 ;  1.92 ;         1 
 test_spaceex2cora_parseForbidden                        ;  1 ; 2713107554 ;  0.22 ;         1 
 test_spaceex2cora_parseInitial                          ;  1 ; 3256475564 ;  0.07 ;         1 
 test_partition                                          ;  1 ; 1936812351 ;  0.04 ;         1 
 test_partition_center_functions                         ;  1 ; 3958649195 ;  0.04 ;         1 
 test_partition_exactIntersection                        ;  1 ; 2786022403 ;  5.15 ;         1 
 test_partition_get_intervals                            ;  1 ;  381843430 ;  0.04 ;         1 
 test_partition_get_polytopes                            ;  1 ; 2235747687 ;  0.16 ;         1 
 test_partition_get_zonotopes                            ;  1 ; 3414878543 ;  0.07 ;         1 
 test_partition_intersection                             ;  1 ; 3806062877 ;  0.08 ;         1 
 test_carReach_reach                                     ;  1 ; 1894150370 ;  5.55 ;         1 
 test_intersectionDatabase                               ;  1 ;  704161679 ;  0.19 ;         1 
 test_linErrorBound_computeErrorBoundReduction           ;  1 ;  339351643 ;  0.01 ;         1 
 test_linErrorBound_fullErrors                           ;  1 ; 1291523856 ;  0.01 ;         1 
 test_linErrorBound_linErrorBound                        ;  1 ;  926732018 ;  0.01 ;         1 
 test_linErrorBound_plot                                 ;  1 ; 3716507533 ;  1.01 ;         1 
 test_linErrorBound_print                                ;  1 ; 3456739177 ;  0.09 ;         1 
 test_reachSet_add                                       ;  1 ; 3880665600 ;  0.06 ;         1 
 test_reachSet_contains                                  ;  0 ;  388600556 ;  0.80 ;         1 
 test_reachSet_find                                      ;  1 ; 3403610154 ;  0.08 ;         1 
 test_reachSet_hasTimeInterval                           ;  1 ; 1087253967 ;  0.17 ;         1 
 test_reachSet_isemptyobject                             ;  1 ; 4243122860 ;  0.01 ;         1 
 test_reachSet_isequal                                   ;  1 ;  827337556 ;  0.10 ;         1 
 test_reachSet_minus                                     ;  1 ; 3744115686 ;  0.02 ;         1 
 test_reachSet_mtimes                                    ;  1 ;  605247727 ;  0.03 ;         1 
 test_reachSet_order                                     ;  1 ; 2697422066 ;  0.02 ;         1 
 test_reachSet_plot                                      ;  1 ; 4229343530 ;  4.64 ;         1 
 test_reachSet_plotAsGraph                               ;  1 ; 1394940862 ;  2.29 ;         1 
 test_reachSet_plotOverTime                              ;  0 ;  550560107 ;  3.38 ;         1 
 test_reachSet_plus                                      ;  1 ; 1270991940 ;  0.03 ;         1 
 test_reachSet_project                                   ;  1 ; 2611838447 ;  0.02 ;         1 
 test_reachSet_query                                     ;  1 ; 4110672487 ;  0.04 ;         1 
 test_reachSet_reachSet                                  ;  1 ; 3513354355 ;  0.14 ;         1 
 test_reachSet_shiftTime                                 ;  1 ; 3266115050 ;  0.01 ;         1 
 test_reachSet_times                                     ;  1 ; 1083659323 ;  0.02 ;         1 
 test_reachSet_uminus                                    ;  1 ;  579200944 ;  0.03 ;         1 
 test_reachSet_uplus                                     ;  1 ; 3240763555 ;  0.02 ;         1 
 test_simResult_extractHits                              ;  1 ; 3828543808 ;  0.03 ;         1 
 test_simResult_find                                     ;  1 ; 3376102947 ;  0.05 ;         1 
 test_simResult_isemptyobject                            ;  1 ; 2210325015 ;  0.01 ;         1 
 test_simResult_minus                                    ;  1 ; 2858831876 ;  0.02 ;         1 
 test_simResult_monitorSTL                               ;  1 ; 2789202813 ;  0.30 ;         1 
 test_simResult_mtimes                                   ;  1 ; 3211825275 ;  0.01 ;         1 
 test_simResult_plot                                     ;  0 ;  325648605 ;  0.06 ;         1 
 test_simResult_plotOverTime                             ;  0 ; 2051872779 ;  0.03 ;         1 
 test_simResult_plotTimeStep                             ;  1 ;  481065191 ;  0.81 ;         1 
 test_simResult_plus                                     ;  1 ; 4263072044 ;  0.01 ;         1 
 test_simResult_printSimResult                           ;  0 ;  900740717 ;  0.01 ;         1 
 test_simResult_simResult                                ;  1 ; 2876183689 ;  0.05 ;         1 
 test_simResult_times                                    ;  1 ;  275026104 ;  0.01 ;         1 
 test_simResult_uminus                                   ;  1 ; 1929707418 ;  0.00 ;         1 
 test_simResult_uplus                                    ;  1 ; 2390651003 ;  0.00 ;         1 
 test_taylorLinSys_Apos_Aneg                             ;  1 ; 3136599408 ;  0.02 ;         1 
 test_taylorLinSys_Apower_Apower_abs                     ;  1 ;  630589385 ;  0.03 ;         1 
 test_taylorLinSys_eAdt                                  ;  1 ; 2282948520 ;  0.01 ;         1 
 test_testCase_sequentialTestCases                       ;  1 ; 1638835609 ;  0.07 ;         1 
 test_testCase_validateReach                             ;  1 ; 1460485654 ;  4.30 ;         1 
 test_trajectory_add                                     ;  0 ; 3541916761 ;  0.00 ;         1 
 test_trajectory_addNoise                                ;  0 ;  171490858 ;  0.00 ;         1 
 test_trajectory_extractHits                             ;  0 ;  591232490 ;  0.00 ;         1 
 test_trajectory_find                                    ;  0 ; 1867774543 ;  0.00 ;         1 
 test_trajectory_isemptyobject                           ;  0 ; 2999670640 ;  0.00 ;         1 
 test_trajectory_minus                                   ;  0 ;  735638893 ;  0.00 ;         1 
 test_trajectory_monitorSTL                              ;  0 ;  422153351 ;  0.00 ;         1 
 test_trajectory_mtimes                                  ;  0 ; 3932937350 ;  0.00 ;         1 
 test_trajectory_plot                                    ;  0 ; 4058090590 ;  0.00 ;         1 
 test_trajectory_plotOverTime                            ;  0 ; 3887928233 ;  0.00 ;         1 
 test_trajectory_plotTimeStep                            ;  0 ; 3702239582 ;  0.00 ;         1 
 test_trajectory_plus                                    ;  0 ; 3791719842 ;  0.00 ;         1 
 test_trajectory_printTrajectory                         ;  0 ;    7492680 ;  0.00 ;         1 
 test_trajectory_times                                   ;  0 ; 3006385112 ;  0.00 ;         1 
 test_trajectory_trajectory                              ;  0 ; 2147226722 ;  0.00 ;         1 
 test_trajectory_uminus                                  ;  0 ; 1579429852 ;  0.00 ;         1 
 test_trajectory_uplus                                   ;  0 ; 1127093777 ;  0.00 ;         1 
 test_verifyTime_compact                                 ;  1 ; 3448056823 ;  0.04 ;         1 
 test_verifyTime_contains                                ;  1 ; 1441060880 ;  0.01 ;         1 
 test_verifyTime_isequal                                 ;  1 ; 3681971502 ;  0.02 ;         1 
 test_verifyTime_timeUntilSwitch                         ;  1 ; 3959786214 ;  0.01 ;         1 
 test_verifyTime_verifyTime                              ;  1 ; 1791692705 ;  0.02 ;         1 
 test_compatibilityIssues                                ;  0 ; 2144376038 ;  4.04 ;         1 
 test_docstring                                          ;  1 ; 2434271516 ;  0.01 ;         1 
 test_duplicate_filenames                                ;  0 ; 1239580683 ;  1.42 ;         1 
 test_functionSignatures                                 ;  1 ;  544252281 ;  2.07 ;         1 
 test_boxPlaneIntersection                               ;  1 ; 1671624880 ;  0.09 ;         1 
 test_GJKalgorithm                                       ;  1 ; 1211386558 ;  0.37 ;         1 
 test_block_mtimes                                       ;  1 ; 4037244301 ;  0.03 ;         1 
 test_block_operation                                    ;  1 ; 3530976837 ;  0.08 ;         1 
 test_recompose                                          ;  1 ; 1353083388 ;  0.02 ;         1 
 test_removeCollinearVertices2D                          ;  1 ; 1817330856 ;  0.01 ;         1 
 test_removeDuplicates                                   ;  1 ; 2617540881 ;  0.01 ;         1 
 test_mergeExMatrix                                      ;  1 ; 2116396824 ;  0.01 ;         1 
 test_removeRedundantIds                                 ;  1 ; 3798570211 ;  0.01 ;         1 
 test_ndimCross                                          ;  1 ; 1732467825 ;  0.00 ;         1 
 test_nonzeroFilter                                      ;  1 ;  122809837 ;  0.00 ;         1 
 test_inputArgsLength                                    ;  1 ; 2200570430 ;  1.80 ;         1 
 test_isequalFunctionHandle                              ;  1 ; 1819191084 ;  0.44 ;         1 
 test_batchCombinator                                    ;  1 ;  769739672 ;  0.01 ;         1 
 test_splitIntoNParts                                    ;  1 ; 1370805718 ;  0.01 ;         1 
 test_block_zeros                                        ;  1 ; 3694051209 ;  0.01 ;         1 
 test_unitvector                                         ;  1 ; 1259929974 ;  0.00 ;         1 
 test_fpolyder                                           ;  1 ;  819695238 ;  0.05 ;         1 
 test_minMaxDiffPoly                                     ;  1 ;  144908898 ;  0.02 ;         1 
 test_bracketSubs                                        ;  1 ; 2816825937 ;  0.00 ;         1 
 test_rmiffield                                          ;  1 ; 2358171717 ;  0.00 ;         1 
 test_assertLoop                                         ;  1 ; 2305568578 ;  0.07 ;         1 
 test_compareMatrices                                    ;  1 ; 1823046413 ;  0.03 ;         1 
 test_equalDimCheck                                      ;  1 ; 3298768948 ;  0.06 ;         1 
 test_isApproxSymmetric                                  ;  1 ; 4102305559 ;  0.00 ;         1 
 test_isFuncLinear                                       ;  1 ; 2313444458 ;  0.79 ;         1 
 test_withinTol                                          ;  1 ; 1954265041 ;  0.03 ;         1 
 test_checkValueAttributes                               ;  1 ; 2099026555 ;  0.01 ;         1 
 test_findClassArg                                       ;  1 ; 1475966435 ;  0.02 ;         1 
 test_readNameValuePair                                  ;  1 ; 1613275982 ;  0.01 ;         1 
 test_setDefaultValues                                   ;  1 ; 3870821424 ;  0.04 ;         1 
 test_CORAtable                                          ;  1 ; 4085007366 ;  0.69 ;         1 
 test_CORAtableParameters                                ;  1 ; 3405716320 ;  0.05 ;         1 
 test_CORAtableSummary                                   ;  1 ; 3900978785 ;  0.02 ;         1 
 test_getUnboundedAxisLimits                             ;  0 ; 2528749662 ;  0.21 ;         1 
 test_plotMultipleSetsAsOne                              ;  1 ; 1701354743 ;  0.45 ;         1 
 test_plotPoints                                         ;  1 ; 1961921591 ;  0.23 ;         1 
 test_plotPolygon                                        ;  0 ;  510812226 ;  0.21 ;         1 
 test_plotPolytope3D                                     ;  1 ; 3384717682 ;  0.18 ;         1 
 test_defaultPlotColor                                   ;  1 ;  422018644 ;  0.05 ;         1 
 test_plotColors                                         ;  1 ; 1906073257 ;  0.32 ;         1 
 test_updateColorIndex                                   ;  1 ; 2315905436 ;  0.09 ;         1 
 test_printCell                                          ;  1 ; 2889980557 ;  0.13 ;         1 
 test_printMatrix                                        ;  1 ; 2605418684 ;  0.07 ;         1 
 test_printStruct                                        ;  1 ; 1267247740 ;  0.13 ;         1 
 test_CORAtipsoftheday                                   ;  1 ; 3720627450 ;  0.05 ;         1 
 test_derive                                             ;  1 ; 1647721434 ;  0.27 ;         1 
 test_writeMatrix                                        ;  1 ; 3433871337 ;  0.05 ;         1 
 test_checks_enabled                                     ;  1 ; 2890932545 ;  0.00 ;         1 
 test_cora_warnings_enabled                              ;  1 ; 1626670843 ;  0.00 ;         1 
 test_coraroot                                           ;  1 ;  680669240 ;  0.00 ;         1 
 test_validateOptions_errors                             ;  1 ; 2229795504 ;  0.00 ;         1 
 test_fourier_installation                               ;  1 ; 2630039368 ;  0.00 ;         1 
 test_abstractReset_isequal                              ;  1 ; 1688043491 ;  0.02 ;         1 
 test_abstractReset_reset                                ;  1 ;  509247769 ;  0.01 ;         1 
 test_hybridAutomaton_display                            ;  1 ; 1291123282 ;  0.18 ;         1 
 test_hybridAutomaton_hybridAutomaton                    ;  1 ; 3716064767 ;  0.05 ;         1 
 test_hybridAutomaton_identify                           ;  1 ; 1310017433 ;  9.51 ;         1 
 test_hybridAutomaton_isemptyobject                      ;  1 ; 1007727156 ;  0.03 ;         1 
 test_hybridAutomaton_isequal                            ;  1 ; 2070724365 ;  1.15 ;         1 
 test_hybridAutomaton_reach_01_bouncingBall              ;  1 ;  601900600 ;  0.99 ;         1 
 test_hybridAutomaton_reach_02_instantTransition         ;  1 ; 3739220201 ;  1.86 ;         1 
 test_hybridAutomaton_reach_unsafeSet                    ;  1 ;  547629928 ;  0.92 ;         1 
 test_hybridAutomaton_simulate                           ;  1 ; 2569098169 ;  1.65 ;         1 
 test_hybridAutomaton_simulateRandom                     ;  1 ; 2886759064 ;  1.38 ;         1 
 test_linearReset_evaluate                               ;  1 ; 3661995517 ;  0.04 ;         1 
 test_linearReset_eye                                    ;  1 ; 2983978178 ;  0.03 ;         1 
 test_linearReset_isequal                                ;  1 ; 1107359237 ;  0.04 ;         1 
 test_linearReset_lift                                   ;  1 ; 2502464071 ;  0.02 ;         1 
 test_linearReset_linearReset                            ;  1 ;  530389228 ;  0.01 ;         1 
 test_linearReset_nonlinearReset                         ;  1 ; 4148132701 ;  1.25 ;         1 
 test_linearReset_resolve                                ;  1 ; 1745914315 ;  0.11 ;         1 
 test_linearReset_synchronize                            ;  1 ; 1976768155 ;  0.02 ;         1 
 test_location_calcBasis                                 ;  1 ;  619484420 ;  0.08 ;         1 
 test_location_checkFlow                                 ;  1 ;  239328339 ;  0.75 ;         1 
 test_location_display                                   ;  1 ;  847062989 ;  0.88 ;         1 
 test_location_instantReset                              ;  1 ; 4024984989 ;  0.02 ;         1 
 test_location_isemptyobject                             ;  1 ; 1938829951 ;  0.01 ;         1 
 test_location_isequal                                   ;  1 ; 3998104627 ;  0.86 ;         1 
 test_location_location                                  ;  1 ; 2510489134 ;  0.15 ;         1 
 test_location_potInt                                    ;  1 ;  494261705 ;  0.04 ;         1 
 test_location_potOut                                    ;  1 ; 3402737100 ;  1.66 ;         1 
 test_location_reach                                     ;  1 ;  782927166 ;  0.40 ;         1 
 test_location_simulate                                  ;  1 ; 1950352793 ;  0.04 ;         1 
 test_nonlinearReset_derivatives                         ;  1 ; 3173250990 ;  1.84 ;         1 
 test_nonlinearReset_evaluate                            ;  1 ; 3883023233 ;  1.09 ;         1 
 test_nonlinearReset_isequal                             ;  1 ; 2441103294 ;  1.35 ;         1 
 test_nonlinearReset_lift                                ;  1 ; 2130562366 ;  0.92 ;         1 
 test_nonlinearReset_nonlinearReset                      ;  1 ; 1216518192 ;  0.40 ;         1 
 test_nonlinearReset_resolve                             ;  1 ; 3271455223 ;  1.47 ;         1 
 test_nonlinearReset_synchronize                         ;  1 ; 3184113976 ;  1.02 ;         1 
 test_parallelHybridAutomaton_display                    ;  1 ;  831832580 ;  6.47 ;         1 
 test_parallelHybridAutomaton_isemptyobject              ;  1 ; 1289384767 ;  0.09 ;         1 
 test_parallelHybridAutomaton_isequal                    ;  1 ; 1237905820 ;  6.13 ;         1 
 test_parallelHybridAutomaton_locationProduct            ;  1 ; 2558340854 ;  0.53 ;         1 
 test_parallelHybridAutomaton_mergeFlows_01              ;  1 ; 3141995084 ;  0.22 ;         1 
 test_parallelHybridAutomaton_mergeInvariants_01         ;  1 ;  324008206 ;  0.37 ;         1 
 test_parallelHybridAutomaton_mergeTransitionSets_01     ;  1 ;  393179382 ; 13.96 ;         1 
 test_parallelHybridAutomaton_mergeTransitionSets_03     ;  1 ; 1513983410 ;  9.97 ;         1 
 test_parallelHybridAutomaton_reach_01_emptyInvGuard     ;  1 ; 1999523306 ;  2.83 ;         1 
 test_parallelHybridAutomaton_reach_02_instantTransition ;  1 ; 2853715166 ;  1.87 ;         1 
 test_parallelHybridAutomaton_simulate                   ;  1 ; 1525604319 ;  0.36 ;         1 
 test_transition_display                                 ;  1 ; 1489715817 ;  0.60 ;         1 
 test_transition_isemptyobject                           ;  1 ; 2737550623 ;  0.01 ;         1 
 test_transition_isequal                                 ;  1 ; 1428026861 ;  0.44 ;         1 
 test_transition_transition                              ;  1 ; 2969102721 ;  0.18 ;         1 
 test_intervalMatrix_abs                                 ;  1 ;  823709280 ;  0.01 ;         1 
 test_intervalMatrix_contains                            ;  1 ; 2015237818 ;  0.03 ;         1 
 test_intervalMatrix_dim                                 ;  1 ;   28201524 ;  0.01 ;         1 
 test_intervalMatrix_display                             ;  1 ; 3684511950 ;  0.04 ;         1 
 test_intervalMatrix_exactSquare                         ;  0 ; 1623706164 ;  0.26 ;         1 
 test_intervalMatrix_expm                                ;  1 ;  254423778 ;  0.14 ;         1 
 test_intervalMatrix_generateRandom                      ;  1 ; 4271563902 ;  0.02 ;         1 
 test_intervalMatrix_infimum                             ;  1 ; 3513598337 ;  0.01 ;         1 
 test_intervalMatrix_interval                            ;  1 ; 2038715574 ;  0.02 ;         1 
 test_intervalMatrix_isempty                             ;  1 ; 3166213370 ;  0.00 ;         1 
 test_intervalMatrix_matZonotope                         ;  1 ; 1124577699 ;  0.03 ;         1 
 test_intervalMatrix_mtimes                              ;  1 ; 4176811990 ;  0.02 ;         1 
 test_intervalMatrix_norm                                ;  1 ; 2607398044 ;  0.01 ;         1 
 test_intervalMatrix_plus                                ;  1 ;    6037423 ;  0.02 ;         1 
 test_intervalMatrix_printSet                            ;  1 ; 3473819188 ;  0.04 ;         1 
 test_intervalMatrix_randPoint                           ;  1 ; 4028186700 ;  0.02 ;         1 
 test_intervalMatrix_supremum                            ;  1 ; 4261817480 ;  0.01 ;         1 
 test_matPolytope_dim                                    ;  1 ; 3582387350 ;  0.01 ;         1 
 test_matPolytope_display                                ;  1 ; 3709249069 ;  0.05 ;         1 
 test_matPolytope_isempty                                ;  1 ; 2629331811 ;  0.00 ;         1 
 test_matPolytope_mtimes                                 ;  1 ; 4231914703 ;  0.03 ;         1 
 test_matPolytope_plus                                   ;  1 ; 3575635533 ;  0.04 ;         1 
 test_matPolytope_printSet                               ;  1 ;   70283138 ;  0.05 ;         1 
 test_matZonotope_center                                 ;  1 ; 3333926942 ;  0.03 ;         1 
 test_matZonotope_dim                                    ;  1 ; 3634181381 ;  0.01 ;         1 
 test_matZonotope_display                                ;  1 ;  988428555 ;  0.02 ;         1 
 test_matZonotope_expm                                   ;  1 ; 1290134038 ;  1.29 ;         1 
 test_matZonotope_intervalMatrix                         ;  1 ; 3238337959 ;  0.06 ;         1 
 test_matZonotope_isempty                                ;  1 ; 1073205858 ;  0.00 ;         1 
 test_matZonotope_matZonotope                            ;  1 ; 3271964497 ;  0.05 ;         1 
 test_matZonotope_mtimes                                 ;  1 ; 4177971572 ;  0.02 ;         1 
 test_matZonotope_numgens                                ;  1 ; 1630089358 ;  0.01 ;         1 
 test_matZonotope_plot                                   ;  1 ; 3070115392 ;  0.16 ;         1 
 test_matZonotope_printSet                               ;  1 ; 1613786438 ;  0.07 ;         1 
 test_matZonotope_randPoint                              ;  1 ; 4012188925 ;  0.09 ;         1 
 test_matZonotope_reshape                                ;  1 ; 3366180860 ;  0.02 ;         1 
 test_matZonotope_size                                   ;  1 ; 1643148518 ;  0.01 ;         1 
 test_matZonotope_transpose                              ;  1 ; 1691005164 ;  0.02 ;         1 
 test_matZonotope_zonotope                               ;  1 ;   98465192 ;  0.03 ;         1 
 test_gitlfs                                             ;  1 ; 1746424018 ;  0.03 ;         1 
 test_modelfiles_outside_models_folder                   ;  0 ;  445815175 ;  0.54 ;         1 
 test_nn_conZonotope_ReLU_approx                         ;  1 ; 3323090848 ;  0.69 ;         1 
 test_nn_conZonotope_ReLU_exact                          ;  1 ; 4168745338 ;  2.64 ;         1 
 test_nn_folderStructure                                 ;  0 ; 1934679972 ;  2.46 ;         1 
 test_nn_gcn                                             ;  1 ; 3348976520 ;  0.77 ;         1 
 test_nn_interval                                        ;  1 ; 3234280569 ;  0.50 ;         1 
 test_nn_numeric                                         ;  1 ;  116654636 ;  0.07 ;         1 
 test_nn_polyZonotope_adaptive                           ;  1 ; 2914554781 ;  0.46 ;         1 
 test_nn_polyZonotope_adaptive_large                     ;  1 ; 3348279227 ;  0.69 ;         1 
 test_nn_polyZonotope_adaptive_output_ref                ;  1 ; 3350728081 ;  0.47 ;         1 
 test_nn_polyZonotope_adaptive_refine                    ;  1 ; 3860618110 ;  0.78 ;         1 
 test_nn_polyZonotope_cub                                ;  1 ;  585688599 ;  0.48 ;         1 
 test_nn_polyZonotope_lin                                ;  1 ;  375031269 ;  0.10 ;         1 
 test_nn_polyZonotope_quad                               ;  1 ; 3573603007 ;  0.15 ;         1 
 test_nn_polyZonotope_softmax                            ;  1 ; 3671244984 ;  3.91 ;         1 
 test_nn_random                                          ;  1 ; 2367780219 ;  0.06 ;         1 
 test_nn_taylm_ReLU                                      ;  1 ; 1021902216 ;  0.30 ;         1 
 test_nn_taylm_sigmoid                                   ;  1 ; 3892740849 ;  0.33 ;         1 
 test_nn_taylm_tanh                                      ;  1 ;  380878251 ;  0.32 ;         1 
 test_nn_zonotope_relu                                   ;  1 ; 4171522720 ;  0.24 ;         1 
 test_nn_zonotope_tanh                                   ;  1 ; 3192507121 ;  0.21 ;         1 
 test_nn_nnActivationLayer_getMergeBuckets               ;  1 ; 1739571081 ;  0.05 ;         1 
 test_nn_nnLayer_nnLayer                                 ;  1 ; 3023246043 ;  0.04 ;         1 
 test_nn_nnAvgPool2DLayer                                ;  1 ; 4283814819 ;  2.35 ;         1 
 test_nn_nnConv2DLayer                                   ;  1 ; 2916882161 ;  0.39 ;         1 
 test_nn_nnElementwiseAffineLayer                        ;  1 ;   13191565 ;  0.11 ;         1 
 test_nn_nnIdentityLayer                                 ;  1 ; 2904344993 ;  0.11 ;         1 
 test_nn_nnLinearLayer                                   ;  1 ; 3342870454 ;  0.06 ;         1 
 test_nn_nnActivationLayer_computeApproxPoly             ;  1 ; 3398353289 ;  1.91 ;         1 
 test_nn_nnActivationLayer_getDerBounds                  ;  1 ; 1665698047 ;  0.01 ;         1 
 test_nn_nnActivationLayer_instantiateFromString         ;  1 ; 2822948013 ;  0.01 ;         1 
 test_nn_nnLeakyReLULayer                                ;  1 ; 1597871265 ;  0.06 ;         1 
 test_nn_nnReLULayer                                     ;  1 ; 2412959875 ;  0.03 ;         1 
 test_nn_nnRootLayer                                     ;  1 ; 1111446008 ;  0.07 ;         1 
 test_nn_nnSigmoidLayer                                  ;  1 ; 4085024005 ;  0.07 ;         1 
 test_nn_nnTanhLayer                                     ;  1 ; 1020279325 ;  0.08 ;         1 
 test_nn_nnGCNLayer                                      ;  1 ;  153150427 ;  3.61 ;         1 
 test_nn_nnGNNGlobalPoolingLayer                         ;  1 ;  101243836 ;  0.07 ;         1 
 test_nn_nnGNNLinearLayer                                ;  1 ; 2924612392 ;  3.51 ;         1 
 test_nn_nnGNNProjectionLayer                            ;  1 ;  463557569 ;  0.18 ;         1 
 test_nn_neuralNetwork_calcSensitivity                   ;  1 ;  338845855 ;  0.07 ;         1 
 test_nn_neuralNetwork_computeReducedNetwork             ;  1 ;  607901555 ;  0.70 ;         1 
 test_nn_neuralNetwork_display                           ;  1 ; 3613359423 ;  0.06 ;         1 
 test_nn_neuralNetwork_evaluate                          ;  1 ; 4287103268 ;  1.04 ;         1 
 test_nn_neuralNetwork_evaluate_refine                   ;  1 ; 2441974977 ;  1.49 ;         1 
 test_nn_neuralNetwork_explain                           ;  1 ; 3200067671 ;  2.67 ;         1 
 test_nn_neuralNetwork_exportAsJSON                      ;  1 ; 1388471722 ;  0.07 ;         1 
 test_nn_neuralNetwork_exportAsStruct                    ;  1 ; 1645141645 ;  0.04 ;         1 
 test_nn_neuralNetwork_getFromCellArray                  ;  1 ; 3820248581 ;  0.07 ;         1 
 test_nn_neuralNetwork_getInputNeuronOrder               ;  1 ; 4189603349 ;  0.05 ;         1 
 test_nn_neuralNetwork_getNormalForm                     ;  1 ; 3591521315 ;  0.22 ;         1 
 test_nn_neuralNetwork_getNumNeurons                     ;  1 ; 4026930573 ;  0.04 ;         1 
 test_nn_neuralNetwork_importFromJSON                    ;  1 ; 3200928655 ;  0.07 ;         1 
 test_nn_neuralNetwork_importFromStruct                  ;  1 ; 2978378049 ;  0.07 ;         1 
 test_nn_neuralNetwork_neuralNetwork                     ;  1 ;  786911649 ;  0.02 ;         1 
 test_nn_neuralNetwork_readGNNnetwork                    ;  1 ; 3877016636 ;  0.46 ;         1 
 test_nn_neuralNetwork_readNNetNetwork                   ;  0 ; 1536827385 ;  0.05 ;         1 
 test_nn_neuralNetwork_readSherlockNetwork               ;  1 ;  176802590 ;  0.18 ;         1 
 test_nn_neuralNetwork_readYMLNetwork                    ;  0 ;  943731985 ;  0.04 ;         1 
 test_nn_neuralNetwork_reduceGNNForNode                  ;  1 ; 1162226763 ;  2.86 ;         1 
 test_nn_neuralNetwork_refine                            ;  1 ;  740139492 ;  0.21 ;         1 
 test_nn_nnHelper_calcSquared                            ;  1 ; 2880623877 ;  0.15 ;         1 
 test_nn_nnHelper_computeBoundsPolyZono                  ;  1 ; 1839507966 ;  0.30 ;         1 
 test_nn_nnHelper_gerDerInterval                         ;  1 ; 3957219053 ;  0.03 ;         1 
 test_nn_nnHelper_heap                                   ;  1 ; 4174070164 ;  0.09 ;         1 
 test_nn_nnHelper_leastSquarePolyFunc                    ;  1 ; 2201647492 ;  0.06 ;         1 
 test_nn_nnHelper_minMaxDiffOrder                        ;  1 ; 2288951199 ;  0.07 ;         1 
 test_nn_nnHelper_validateNNoptions                      ;  1 ; 1756538579 ;  0.02 ;         1 
 test_nn_nnAdamOptimizer_step                            ;  1 ; 3721039272 ;  0.52 ;         1 
 test_nn_nnSGDOptimizer_step                             ;  1 ;  379637393 ;  0.24 ;         1 
 test_nn_rl_agentRL_validateOptions                      ;  1 ; 3128513195 ; 12.75 ;         1 
 test_nn_rl_buffer                                       ;  1 ;  361094230 ;  0.06 ;         1 
 test_nn_rl_ctrlEnv_step                                 ;  1 ; 1063175540 ;  5.02 ;         1 
 test_nn_rl_ctrlEnv_validateOptions                      ;  1 ; 3955280195 ;  0.65 ;         1 
 test_atomicProposition                                  ;  1 ; 2336555488 ;  0.71 ;         1 
 test_finiteKleeneSignalBuilder                          ;  1 ; 2681638337 ;  0.24 ;         1 
 test_fourValued                                         ;  1 ;  668197824 ;  0.05 ;         1 
 test_kleene                                             ;  1 ;  689627833 ;  0.04 ;         1 
 test_onlineReachSetAnalyzer                             ;  1 ; 3555568917 ;  4.42 ;         1 
 test_reachSetAnalyzer                                   ;  1 ;   92466267 ;  0.16 ;         1 
 test_simResultAnalyzer                                  ;  1 ;  729337656 ;  0.04 ;         1 
 test_finiteSignal_at                                    ;  1 ; 2199234530 ;  0.01 ;         1 
 test_finiteSignal_combine                               ;  1 ; 1372508774 ;  0.04 ;         1 
 test_finiteSignal_cutoff                                ;  1 ;  327532547 ;  0.01 ;         1 
 test_finiteSignal_findIntervals                         ;  1 ; 2613299853 ;  0.11 ;         1 
 test_finiteSignal_finiteSignal                          ;  1 ; 1493124510 ;  0.02 ;         1 
 test_finiteSignal_indicator                             ;  1 ; 3390004246 ;  0.02 ;         1 
 test_finiteSignal_max                                   ;  1 ; 1305564826 ;  0.03 ;         1 
 test_finiteSignal_plot                                  ;  1 ; 4072461336 ;  0.06 ;         1 
 test_finiteSignal_set                                   ;  1 ; 1792298007 ;  0.04 ;         1 
